"GeneSymbol","chr","Aberration","q-value","AberrantRegion","GeneRegion"
"AL953854.2",9,"Amp",0.188822488192538,"9:61521913-1","9:47295855-47314322"
"RP11-101E5.1",9,"Amp",0.188822488192538,"9:66189025-1","9:65467783-65469026"
"FAM74A4",9,"Amp",0.188822488192538,"9:66189025-1","9:65487273-65494248"
"RP11-101E5.2",9,"Amp",0.188822488192538,"9:66189025-1","9:65496525-65496924"
"SPATA31A7",9,"Amp",0.188822488192538,"9:66189025-1","9:65503363-65509610"
"RP11-203I2.1",9,"Amp",0.188822488192538,"9:66189025-1","9:65585692-65661972"
"RP11-237M21.1",9,"Amp",0.188822488192538,"9:66189025-1","9:65696702-65725786"
"RP11-118H15.1",9,"Amp",0.188822488192538,"9:66189025-1","9:65880533-65883885"
"RBPJP2",9,"Amp",0.188822488192538,"9:66189025-1","9:65973177-65974604"
"RP11-120E5.2",9,"Amp",0.188822488192538,"9:66189025-1","9:65978720-65979683"
"ATP5A1P10",9,"Amp",0.188822488192538,"9:66189025-1","9:66058843-66060121"
"RP11-93P10.2",9,"Amp",0.188822488192538,"9:66189025-1","9:66061968-66062463"
"RP11-93P10.3",9,"Amp",0.188822488192538,"9:66189025-1","9:66081972-66083332"
"STARD13",13,"Del",0.118109652915673,"13:68677373-0","13:33677272-33924767"
"STARD13-IT1",13,"Del",0.118109652915673,"13:68677373-0","13:33732724-33738546"
"STARD13-AS",13,"Del",0.118109652915673,"13:68677373-0","13:33845516-33855471"
"RP11-141M1.1",13,"Del",0.118109652915673,"13:68677373-0","13:33907816-33909414"
"AL138999.1",13,"Del",0.118109652915673,"13:68677373-0","13:33911020-33911109"
"RP11-141M1.3",13,"Del",0.118109652915673,"13:68677373-0","13:33929343-34250905"
"RP11-37L2.1",13,"Del",0.118109652915673,"13:68677373-0","13:34185104-34185659"
"RP11-179A7.2",13,"Del",0.118109652915673,"13:68677373-0","13:34231573-34234065"
"RFC3",13,"Del",0.118109652915673,"13:68677373-0","13:34392186-34540695"
"RNU5A-4P",13,"Del",0.118109652915673,"13:68677373-0","13:34403676-34403786"
"AL161891.1",13,"Del",0.118109652915673,"13:68677373-0","13:34486129-34486218"
"VDAC1P12",13,"Del",0.118109652915673,"13:68677373-0","13:34656566-34657447"
"SNORA25",13,"Del",0.118109652915673,"13:68677373-0","13:34674848-34674975"
"RP11-16D22.2",13,"Del",0.118109652915673,"13:68677373-0","13:34922180-35188307"
"LINC00457",13,"Del",0.118109652915673,"13:68677373-0","13:35009587-35214822"
"RP11-266E6.3",13,"Del",0.118109652915673,"13:68677373-0","13:35120066-35245319"
"GAMTP2",13,"Del",0.118109652915673,"13:68677373-0","13:35148341-35148803"
"RP11-307O13.1",13,"Del",0.118109652915673,"13:68677373-0","13:35499971-35502213"
"NBEA",13,"Del",0.118109652915673,"13:68677373-0","13:35516424-36247159"
"SCAND3P1",13,"Del",0.118109652915673,"13:68677373-0","13:35759431-35760816"
"PHBP13",13,"Del",0.118109652915673,"13:68677373-0","13:35825207-35825966"
"MAB21L1",13,"Del",0.118109652915673,"13:68677373-0","13:36047926-36050832"
"AL390071.1",13,"Del",0.118109652915673,"13:68677373-0","13:36068551-36068674"
"LINC00445",13,"Del",0.118109652915673,"13:68677373-0","13:36271661-36273393"
"DCLK1",13,"Del",0.118109652915673,"13:68677373-0","13:36345478-36705443"
"SOHLH2",13,"Del",0.118109652915673,"13:68677373-0","13:36742345-36871979"
"SOHLH2",13,"Del",0.118109652915673,"13:68677373-0","13:36742345-36871979"
"CCDC169-SOHLH2",13,"Del",0.118109652915673,"13:68677373-0","13:36742931-36871979"
"CCDC169",13,"Del",0.118109652915673,"13:68677373-0","13:36801182-36871977"
"RNU6-71P",13,"Del",0.118109652915673,"13:68677373-0","13:36841305-36841411"
"SPG20",13,"Del",0.118109652915673,"13:68677373-0","13:36875775-36944317"
"SPG20OS",13,"Del",0.118109652915673,"13:68677373-0","13:36920568-36943738"
"AL139377.1",13,"Del",0.118109652915673,"13:68677373-0","13:36929928-36930015"
"CCNA1",13,"Del",0.118109652915673,"13:68677373-0","13:37005967-37017019"
"HIST1H2APS6",13,"Del",0.118109652915673,"13:68677373-0","13:37064215-37064578"
"SERTM1",13,"Del",0.118109652915673,"13:68677373-0","13:37248049-37271976"
"AL136160.1",13,"Del",0.118109652915673,"13:68677373-0","13:37302739-37302829"
"GAPDHP34",13,"Del",0.118109652915673,"13:68677373-0","13:37314178-37315000"
"TCEAL4P1",13,"Del",0.118109652915673,"13:68677373-0","13:37316015-37316602"
"ARL2BPP3",13,"Del",0.118109652915673,"13:68677373-0","13:37363469-37369187"
"NDE1P2",13,"Del",0.118109652915673,"13:68677373-0","13:37378335-37379439"
"RFXAP",13,"Del",0.118109652915673,"13:68677373-0","13:37393361-37403241"
"SMAD9",13,"Del",0.118109652915673,"13:68677373-0","13:37418968-37494902"
"SMAD9-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:37423503-37424183"
"LAMTOR3P1",13,"Del",0.118109652915673,"13:68677373-0","13:37496676-37497045"
"RPL29P28",13,"Del",0.118109652915673,"13:68677373-0","13:37500575-37501356"
"EIF4A1P5",13,"Del",0.118109652915673,"13:68677373-0","13:37512537-37513631"
"ALG5",13,"Del",0.118109652915673,"13:68677373-0","13:37523912-37574398"
"EXOSC8",13,"Del",0.118109652915673,"13:68677373-0","13:37572953-37583750"
"SUPT20H",13,"Del",0.118109652915673,"13:68677373-0","13:37583449-37633850"
"AL138706.1",13,"Del",0.118109652915673,"13:68677373-0","13:37608814-37608929"
"CSNK1A1L",13,"Del",0.118109652915673,"13:68677373-0","13:37677398-37679803"
"RN7SKP1",13,"Del",0.118109652915673,"13:68677373-0","13:37740489-37740795"
"RPS12P24",13,"Del",0.118109652915673,"13:68677373-0","13:37794997-37795383"
"LINC01048",13,"Del",0.118109652915673,"13:68677373-0","13:38055604-38058906"
"POSTN",13,"Del",0.118109652915673,"13:68677373-0","13:38136720-38172981"
"TRPC4",13,"Del",0.118109652915673,"13:68677373-0","13:38210773-38444562"
"RNA5SP26",13,"Del",0.118109652915673,"13:68677373-0","13:38428989-38429107"
"HSPD1P9",13,"Del",0.118109652915673,"13:68677373-0","13:38567222-38568857"
"LINC00571",13,"Del",0.118109652915673,"13:68677373-0","13:38624954-38717369"
"UFM1",13,"Del",0.118109652915673,"13:68677373-0","13:38923986-38937140"
"LINC00437",13,"Del",0.118109652915673,"13:68677373-0","13:39107480-39119436"
"LINC00366",13,"Del",0.118109652915673,"13:68677373-0","13:39150777-39153131"
"PRDX3P3",13,"Del",0.118109652915673,"13:68677373-0","13:39191556-39192077"
"FREM2",13,"Del",0.118109652915673,"13:68677373-0","13:39261266-39460074"
"RNU6-56P",13,"Del",0.118109652915673,"13:68677373-0","13:39353561-39353653"
"AL590007.1",13,"Del",0.118109652915673,"13:68677373-0","13:39364781-39364891"
"FREM2-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:39395935-39401707"
"PLA2G12AP2",13,"Del",0.118109652915673,"13:68677373-0","13:39476524-39476787"
"ANKRD26P2",13,"Del",0.118109652915673,"13:68677373-0","13:39496864-39510336"
"STOML3",13,"Del",0.118109652915673,"13:68677373-0","13:39540062-39565203"
"PROSER1",13,"Del",0.118109652915673,"13:68677373-0","13:39584003-39612252"
"NHLRC3",13,"Del",0.118109652915673,"13:68677373-0","13:39612443-39624246"
"NXT1P1",13,"Del",0.118109652915673,"13:68677373-0","13:39743773-39744088"
"LHFP",13,"Del",0.118109652915673,"13:68677373-0","13:39917029-40177665"
"snoU13",13,"Del",0.118109652915673,"13:68677373-0","13:40021252-40021353"
"AL512505.1",13,"Del",0.118109652915673,"13:68677373-0","13:40226715-40226806"
"COG6",13,"Del",0.118109652915673,"13:68677373-0","13:40229764-40365802"
"MIR4305",13,"Del",0.118109652915673,"13:68677373-0","13:40238171-40238272"
"RNY4P14",13,"Del",0.118109652915673,"13:68677373-0","13:40359552-40359647"
"CDKN2AIPNLP3",13,"Del",0.118109652915673,"13:68677373-0","13:40391878-40392186"
"AZU1P1",13,"Del",0.118109652915673,"13:68677373-0","13:40430847-40431231"
"SNORD116",13,"Del",0.118109652915673,"13:68677373-0","13:40431272-40431364"
"LINC00332",13,"Del",0.118109652915673,"13:68677373-0","13:40755946-40763165"
"RPL17P51",13,"Del",0.118109652915673,"13:68677373-0","13:40798762-40798999"
"RNY3P9",13,"Del",0.118109652915673,"13:68677373-0","13:40800964-40801069"
"RP11-172E9.2",13,"Del",0.118109652915673,"13:68677373-0","13:40918094-40924440"
"RN7SKP2",13,"Del",0.118109652915673,"13:68677373-0","13:40981259-40981577"
"LINC00598",13,"Del",0.118109652915673,"13:68677373-0","13:41025131-41055143"
"AL133318.1",13,"Del",0.118109652915673,"13:68677373-0","13:41111138-41111323"
"FOXO1",13,"Del",0.118109652915673,"13:68677373-0","13:41129804-41240734"
"RLIMP1",13,"Del",0.118109652915673,"13:68677373-0","13:41192875-41195485"
"MIR320D1",13,"Del",0.118109652915673,"13:68677373-0","13:41301964-41302011"
"MRPS31",13,"Del",0.118109652915673,"13:68677373-0","13:41303432-41345309"
"SLC25A15",13,"Del",0.118109652915673,"13:68677373-0","13:41363548-41384247"
"MIR621",13,"Del",0.118109652915673,"13:68677373-0","13:41384902-41384997"
"TPTE2P5",13,"Del",0.118109652915673,"13:68677373-0","13:41396432-41495890"
"CYCSP34",13,"Del",0.118109652915673,"13:68677373-0","13:41437735-41438038"
"SUGT1P3",13,"Del",0.118109652915673,"13:68677373-0","13:41482295-41495910"
"ELF1",13,"Del",0.118109652915673,"13:68677373-0","13:41506056-41635576"
"RGS17P1",13,"Del",0.118109652915673,"13:68677373-0","13:41566915-41567467"
"WBP4",13,"Del",0.118109652915673,"13:68677373-0","13:41635410-41658137"
"MIR3168",13,"Del",0.118109652915673,"13:68677373-0","13:41675155-41675236"
"RN7SL597P",13,"Del",0.118109652915673,"13:68677373-0","13:41696012-41696305"
"KBTBD6",13,"Del",0.118109652915673,"13:68677373-0","13:41701705-41706882"
"CALM2P3",13,"Del",0.118109652915673,"13:68677373-0","13:41744836-41745284"
"snoU13",13,"Del",0.118109652915673,"13:68677373-0","13:41754117-41754223"
"KBTBD7",13,"Del",0.118109652915673,"13:68677373-0","13:41763969-41768702"
"MORF4L1P4",13,"Del",0.118109652915673,"13:68677373-0","13:41773968-41774943"
"MTRF1",13,"Del",0.118109652915673,"13:68677373-0","13:41790505-41837742"
"RAC1P3",13,"Del",0.118109652915673,"13:68677373-0","13:41861877-41862456"
"NAA16",13,"Del",0.118109652915673,"13:68677373-0","13:41885341-41951166"
"RNU6-57P",13,"Del",0.118109652915673,"13:68677373-0","13:41928693-41928795"
"TUBBP2",13,"Del",0.118109652915673,"13:68677373-0","13:41958909-41959319"
"OR7E36P",13,"Del",0.118109652915673,"13:68677373-0","13:42005425-42006446"
"OR7E155P",13,"Del",0.118109652915673,"13:68677373-0","13:42013952-42015035"
"OR7E37P",13,"Del",0.118109652915673,"13:68677373-0","13:42016906-42017786"
"AL354833.1",13,"Del",0.118109652915673,"13:68677373-0","13:42019427-42019503"
"AL354833.2",13,"Del",0.118109652915673,"13:68677373-0","13:42020193-42020261"
"AL354833.3",13,"Del",0.118109652915673,"13:68677373-0","13:42024148-42024235"
"RGCC",13,"Del",0.118109652915673,"13:68677373-0","13:42031695-42045018"
"VWA8",13,"Del",0.118109652915673,"13:68677373-0","13:42140973-42535256"
"MIR5006",13,"Del",0.118109652915673,"13:68677373-0","13:42142422-42142531"
"RN7SL515P",13,"Del",0.118109652915673,"13:68677373-0","13:42381813-42382108"
"RNU6-74P",13,"Del",0.118109652915673,"13:68677373-0","13:42479254-42479360"
"KARSP1",13,"Del",0.118109652915673,"13:68677373-0","13:42499734-42501485"
"RPS28P8",13,"Del",0.118109652915673,"13:68677373-0","13:42577566-42577773"
"DGKH",13,"Del",0.118109652915673,"13:68677373-0","13:42614176-42830714"
"RP11-187A9.3",13,"Del",0.118109652915673,"13:68677373-0","13:42617863-42618383"
"MAPK6PS3",13,"Del",0.118109652915673,"13:68677373-0","13:42643068-42645229"
"AL139328.1",13,"Del",0.118109652915673,"13:68677373-0","13:42747126-42747223"
"CHCHD2P11",13,"Del",0.118109652915673,"13:68677373-0","13:42755601-42756057"
"FHP1",13,"Del",0.118109652915673,"13:68677373-0","13:42830009-42830711"
"AKAP11",13,"Del",0.118109652915673,"13:68677373-0","13:42846289-42897396"
"FABP3P2",13,"Del",0.118109652915673,"13:68677373-0","13:42943374-42943793"
"TNFSF11",13,"Del",0.118109652915673,"13:68677373-0","13:43136872-43182149"
"FAM216B",13,"Del",0.118109652915673,"13:68677373-0","13:43355686-43365683"
"LINC01050",13,"Del",0.118109652915673,"13:68677373-0","13:43384502-43386698"
"LINC00428",13,"Del",0.118109652915673,"13:68677373-0","13:43416550-43417023"
"EPSTI1",13,"Del",0.118109652915673,"13:68677373-0","13:43460524-43566407"
"ZDHHC4P1",13,"Del",0.118109652915673,"13:68677373-0","13:43507994-43509028"
"DNAJC15",13,"Del",0.118109652915673,"13:68677373-0","13:43597339-43683045"
"LINC00400",13,"Del",0.118109652915673,"13:68677373-0","13:43732767-43733602"
"ENOX1",13,"Del",0.118109652915673,"13:68677373-0","13:43787654-44361044"
"RPL36P19",13,"Del",0.118109652915673,"13:68677373-0","13:43968661-43968961"
"ENOX1-AS2",13,"Del",0.118109652915673,"13:68677373-0","13:44032601-44033259"
"ENOX1-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:44118054-44122192"
"RP11-168P13.1",13,"Del",0.118109652915673,"13:68677373-0","13:44361727-44361988"
"CCDC122",13,"Del",0.118109652915673,"13:68677373-0","13:44398045-44453827"
"LACC1",13,"Del",0.118109652915673,"13:68677373-0","13:44453420-44468068"
"LINC00284",13,"Del",0.118109652915673,"13:68677373-0","13:44482850-44604597"
"DGKZP1",13,"Del",0.118109652915673,"13:68677373-0","13:44542560-44545335"
"LINC00390",13,"Del",0.118109652915673,"13:68677373-0","13:44680514-44711372"
"SMIM2-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:44716682-44813010"
"SMIM2",13,"Del",0.118109652915673,"13:68677373-0","13:44717679-44735393"
"SMIM2-IT1",13,"Del",0.118109652915673,"13:68677373-0","13:44720606-44732358"
"RP11-478K15.6",13,"Del",0.118109652915673,"13:68677373-0","13:44808254-44817328"
"SERP2",13,"Del",0.118109652915673,"13:68677373-0","13:44947801-44971850"
"LINC01071",13,"Del",0.118109652915673,"13:68677373-0","13:44974386-44980120"
"TSC22D1",13,"Del",0.118109652915673,"13:68677373-0","13:45007655-45151283"
"RP11-71C5.2",13,"Del",0.118109652915673,"13:68677373-0","13:45011343-45026963"
"SMARCE1P5",13,"Del",0.118109652915673,"13:68677373-0","13:45168994-45170218"
"snoU13",13,"Del",0.118109652915673,"13:68677373-0","13:45202705-45202809"
"LINC00407",13,"Del",0.118109652915673,"13:68677373-0","13:45225948-45275152"
"LINC00330",13,"Del",0.118109652915673,"13:68677373-0","13:45373639-45383766"
"NUFIP1",13,"Del",0.118109652915673,"13:68677373-0","13:45513384-45563618"
"RP11-321C24.1",13,"Del",0.118109652915673,"13:68677373-0","13:45556212-45657260"
"GPALPP1",13,"Del",0.118109652915673,"13:68677373-0","13:45563687-45607746"
"RN7SL49P",13,"Del",0.118109652915673,"13:68677373-0","13:45576285-45576580"
"RN7SKP3",13,"Del",0.118109652915673,"13:68677373-0","13:45634864-45635221"
"GTF2F2",13,"Del",0.118109652915673,"13:68677373-0","13:45694650-45858237"
"7SK",13,"Del",0.118109652915673,"13:68677373-0","13:45697228-45697549"
"RNU6-69P",13,"Del",0.118109652915673,"13:68677373-0","13:45711997-45712100"
"KCTD4",13,"Del",0.118109652915673,"13:68677373-0","13:45766988-45775175"
"RP11-290D2.5",13,"Del",0.118109652915673,"13:68677373-0","13:45837825-45838050"
"AL138963.1",13,"Del",0.118109652915673,"13:68677373-0","13:45874149-45874235"
"SNORA31",13,"Del",0.118109652915673,"13:68677373-0","13:45910449-45910582"
"TPT1",13,"Del",0.118109652915673,"13:68677373-0","13:45911008-45915505"
"TPT1",13,"Del",0.118109652915673,"13:68677373-0","13:45911008-45915505"
"SNORA31",13,"Del",0.118109652915673,"13:68677373-0","13:45911615-45911744"
"RP11-290D2.6",13,"Del",0.118109652915673,"13:68677373-0","13:45914174-45915318"
"TPT1-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:45915480-45965872"
"RP11-290D2.3",13,"Del",0.118109652915673,"13:68677373-0","13:45924458-45925485"
"RCN1P2",13,"Del",0.118109652915673,"13:68677373-0","13:45964486-45965402"
"SLC25A30",13,"Del",0.118109652915673,"13:68677373-0","13:45967451-45992590"
"SLC25A30-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:45992297-45994506"
"PPIAP25",13,"Del",0.118109652915673,"13:68677373-0","13:46010256-46010795"
"COG3",13,"Del",0.118109652915673,"13:68677373-0","13:46039060-46110765"
"FAM194B",13,"Del",0.118109652915673,"13:68677373-0","13:46108657-46189874"
"RNA5SP27",13,"Del",0.118109652915673,"13:68677373-0","13:46125620-46125738"
"TIMM9P3",13,"Del",0.118109652915673,"13:68677373-0","13:46126998-46127271"
"COX4I1P2",13,"Del",0.118109652915673,"13:68677373-0","13:46245980-46246526"
"LINC01055",13,"Del",0.118109652915673,"13:68677373-0","13:46255225-46256554"
"AKR1B1P4",13,"Del",0.118109652915673,"13:68677373-0","13:46261683-46262604"
"SPERT",13,"Del",0.118109652915673,"13:68677373-0","13:46276446-46288694"
"SIAH3",13,"Del",0.118109652915673,"13:68677373-0","13:46354405-46425871"
"ZC3H13",13,"Del",0.118109652915673,"13:68677373-0","13:46528600-46626894"
"CPB2-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:46626941-46687467"
"CPB2",13,"Del",0.118109652915673,"13:68677373-0","13:46627321-46679211"
"LCP1",13,"Del",0.118109652915673,"13:68677373-0","13:46700055-46786006"
"RN7SL288P",13,"Del",0.118109652915673,"13:68677373-0","13:46743594-46743883"
"LRRC63",13,"Del",0.118109652915673,"13:68677373-0","13:46786083-46851501"
"snoU13",13,"Del",0.118109652915673,"13:68677373-0","13:46809805-46809908"
"RN7SKP5",13,"Del",0.118109652915673,"13:68677373-0","13:46824077-46824348"
"FAM206BP",13,"Del",0.118109652915673,"13:68677373-0","13:46844212-46844752"
"LINC00563",13,"Del",0.118109652915673,"13:68677373-0","13:46870580-46871979"
"KIAA0226L",13,"Del",0.118109652915673,"13:68677373-0","13:46916139-47012325"
"PPP1R2P4",13,"Del",0.118109652915673,"13:68677373-0","13:46917102-47012325"
"RNU2-6P",13,"Del",0.118109652915673,"13:68677373-0","13:46948536-46948725"
"RNU6-68P",13,"Del",0.118109652915673,"13:68677373-0","13:46984589-46984692"
"RP11-189B4.6",13,"Del",0.118109652915673,"13:68677373-0","13:47029270-47060641"
"OR7E101P",13,"Del",0.118109652915673,"13:68677373-0","13:47034744-47035256"
"COX17P1",13,"Del",0.118109652915673,"13:68677373-0","13:47064997-47065397"
"FKBP1AP3",13,"Del",0.118109652915673,"13:68677373-0","13:47079253-47079571"
"LRCH1",13,"Del",0.118109652915673,"13:68677373-0","13:47127303-47327175"
"ESD",13,"Del",0.118109652915673,"13:68677373-0","13:47345391-47371367"
"HTR2A",13,"Del",0.118109652915673,"13:68677373-0","13:47405685-47471169"
"HTR2A-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:47426278-47430434"
"GNG5P5",13,"Del",0.118109652915673,"13:68677373-0","13:47881217-47881436"
"RN7SL700P",13,"Del",0.118109652915673,"13:68677373-0","13:48033078-48033369"
"NAP1L4P3",13,"Del",0.118109652915673,"13:68677373-0","13:48337595-48338741"
"RPL27AP8",13,"Del",0.118109652915673,"13:68677373-0","13:48340775-48341220"
"RP11-279N8.1",13,"Del",0.118109652915673,"13:68677373-0","13:48399465-48410091"
"LINC00444",13,"Del",0.118109652915673,"13:68677373-0","13:48479464-48481492"
"LINC00562",13,"Del",0.118109652915673,"13:68677373-0","13:48504290-48506757"
"SUCLA2",13,"Del",0.118109652915673,"13:68677373-0","13:48510622-48612125"
"SUCLA2-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:48575525-48576688"
"NUDT15",13,"Del",0.118109652915673,"13:68677373-0","13:48611703-48621358"
"MED4",13,"Del",0.118109652915673,"13:68677373-0","13:48627459-48669267"
"MED4-AS1",13,"Del",0.118109652915673,"13:68677373-0","13:48651273-48654127"
"POLR2KP2",13,"Del",0.118109652915673,"13:68677373-0","13:48708494-48708670"
"ITM2B",13,"Del",0.118109652915673,"13:68677373-0","13:48807294-48837063"
"LINC00441",13,"Del",0.118109652915673,"13:68677373-0","13:48870649-48877797"
"RB1",13,"Del",0.118109652915673,"13:68677373-0","13:48877887-49056122"
"PPP1R26P1",13,"Del",0.118109652915673,"13:68677373-0","13:48890999-48894611"
"PCNPP5",13,"Del",0.118109652915673,"13:68677373-0","13:48902220-48902700"
"LPAR6",13,"Del",0.118109652915673,"13:68677373-0","13:48963707-49018840"
"RCBTB2",13,"Del",0.118109652915673,"13:68677373-0","13:49063095-49107369"
"LINC01077",13,"Del",0.118109652915673,"13:68677373-0","13:49144775-49147453"
"LINC00462",13,"Del",0.118109652915673,"13:68677373-0","13:49151110-49152224"
"CYSLTR2",13,"Del",0.118109652915673,"13:68677373-0","13:49280951-49283498"
"AL137118.1",13,"Del",0.118109652915673,"13:68677373-0","13:49326225-49326292"
"PSME2P2",13,"Del",0.118109652915673,"13:68677373-0","13:49345264-49345965"
"AL161421.1",13,"Del",0.118109652915673,"13:68677373-0","13:49504256-49504348"
"FNDC3A",13,"Del",0.118109652915673,"13:68677373-0","13:49550048-49783915"
"RNU6-60P",13,"Del",0.118109652915673,"13:68677373-0","13:49562051-49562153"
"RAD17P2",13,"Del",0.118109652915673,"13:68677373-0","13:49618215-49620930"
"RNY3P2",13,"Del",0.118109652915673,"13:68677373-0","13:49669527-49669628"
"COX7CP1",13,"Del",0.118109652915673,"13:68677373-0","13:49761615-49761806"
"OGFOD1P1",13,"Del",0.118109652915673,"13:68677373-0","13:49784558-49786430"
"MLNR",13,"Del",0.118109652915673,"13:68677373-0","13:49794474-49796513"
"CDADC1",13,"Del",0.118109652915673,"13:68677373-0","13:49822047-49867618"
"CAB39L",13,"Del",0.118109652915673,"13:68677373-0","13:49882786-50018262"
"AL136218.1",13,"Del",0.118109652915673,"13:68677373-0","13:50007495-50020554"
"SETDB2",13,"Del",0.118109652915673,"13:68677373-0","13:50018429-50069138"
"SNRPGP14",13,"Del",0.118109652915673,"13:68677373-0","13:50063106-50063500"
"PHF11",13,"Del",0.118109652915673,"13:68677373-0","13:50069746-50103123"
"RCBTB1",13,"Del",0.118109652915673,"13:68677373-0","13:50106082-50159719"
